,Old_WScore,Position_Weight,SCScore,Words
166,3574.1414141414143,0.0010559662090813093,3.774172559811419,sequent
229,2760.5113636363635,0.0013333333333333333,3.6806818181818177,determin
296,2337.5668449197865,0.0015290519877675841,3.5742612307641997,basic-block-control
391,1726.2242424242424,0.002061855670103093,3.55922524211184,highli
295,2337.5668449197865,0.001519756838905775,3.5525331989662408,basic-block-edg
241,2695.9191919191917,0.001314060446780552,3.5426007778175976,correspond
390,1726.2242424242424,0.002044989775051125,3.5301109252029503,code-motion-overlook
428,1232.0000000000002,0.0028653295128939827,3.5300859598853873,small
430,1232.0000000000002,0.002849002849002849,3.509971509971511,bracket
431,1232.0000000000002,0.0028328611898017,3.490084985835695,capit
273,2532.1704545454545,0.0013531799729364006,3.4264823471521715,basic-block-execut
223,2804.291666666666,0.0012165450121654502,3.4115470397404697,previou
272,2532.1704545454545,0.0013440860215053765,3.4034549120234607,sequenc
383,1821.3706293706293,0.0018656716417910447,3.3980795324078903,accur
382,1821.3706293706293,0.00186219739292365,3.3917516375616934,estim
399,1703.030303030303,0.001984126984126984,3.379028379028379,object
396,1703.030303030303,0.0019801980198019802,3.372337233723372,dictat
222,2804.291666666666,0.001199040767386091,3.3624600319744196,provid
257,2595.8815426997244,0.0012919896640826874,3.353852122351065,acycl
221,2804.291666666666,0.0011947431302270011,3.3504082039028265,chosen
398,1703.030303030303,0.0019646365422396855,3.345835565874858,embed
254,2595.8815426997244,0.001288659793814433,3.345208173582119,find
397,1703.030303030303,0.00196078431372549,3.3392751039809863,system
260,2595.8815426997244,0.001282051282051282,3.3280532598714414,obey
245,2680.727272727273,0.0012406947890818859,3.325964358222423,affect
224,2801.352272727273,0.0011862396204033216,3.3230750566159823,cast
227,2801.352272727273,0.001184834123222749,3.3191377638948736,cliqu
225,2801.352272727273,0.001183431952662722,3.3152097902097903,cover
256,2595.8815426997244,0.001272264631043257,3.302648273154866,type
226,2801.352272727273,0.001177856301531213,3.299590427240604,code-motion-result
259,2595.8815426997244,0.0012674271229404308,3.290090675158079,minim
261,2595.8815426997244,0.0012642225031605564,3.281771861820132,length
255,2595.8815426997244,0.0012610340479192938,3.2734950097096145,monoton
253,2595.8815426997244,0.0012594458438287153,3.2693722200248416,increas
189,3053.1688311688313,0.001059322033898305,3.234289016068677,code-motion-exploit
413,1519.8383838383838,0.0020833333333333333,3.1663299663299664,unnecessari
417,1490.568181818182,0.0021231422505307855,3.164688284115036,domin
364,1930.0025252525247,0.0016207455429497568,3.128042990684805,detail
362,1930.0025252525247,0.0016181229773462784,3.122981432447451,explan
403,1676.965909090909,0.0018552875695732839,3.111254005734525,reason
363,1930.0025252525247,0.001610305958132045,3.1078945656240333,semant
405,1676.965909090909,0.0018484288354898336,3.099752142497059,develop
404,1676.965909090909,0.001841620626151013,3.0883350075339027,prevent
401,1676.965909090909,0.001834862385321101,3.077001668056714,ineffici
402,1676.965909090909,0.0018315018315018315,3.0713661338661336,code-motion-section
235,2735.555555555555,0.0011160714285714285,3.0530753968253963,lost
236,2735.555555555555,0.0011135857461024498,3.046275674338035,fill
262,2573.4935064935066,0.0011723329425556857,3.0169912151154823,recent
326,2155.151515151515,0.0013986013986013986,3.0141979232888323,group
264,2573.4935064935066,0.00117096018735363,3.0134584385169867,extend
263,2573.4935064935066,0.0011641443538998836,2.9959179353824292,perform
389,1768.939393939394,0.0016863406408094434,2.983034391128826,triangl
355,1977.397504456328,0.0015037593984962407,2.973530081889215,pair
242,2683.139393939394,0.0011074197120708748,2.971361455082385,vector-list-schedul
354,1977.397504456328,0.0014925373134328358,2.9513395588900417,basic-block-bbcg
214,2824.5227272727275,0.0010141987829614604,2.8646275124469853,exclud
392,1723.3766233766235,0.0016611295681063123,2.8627518660741256,distribut
359,1955.655844155844,0.001451378809869376,2.838397451604999,explicitli
282,2447.660606060606,0.0011574074074074073,2.8329405162738492,destruct
283,2447.660606060606,0.0011534025374855825,2.8231379539338017,foundat
394,1704.5887445887445,0.0016366612111292963,2.7898342791959814,carri
386,1794.5064935064936,0.0015527950310559005,2.7865007663144308,track
385,1794.5064935064936,0.0015503875968992248,2.782180610087587,code-motion-auxiliari
286,2426.059288537549,0.0011467889908256881,2.7821780831852627,handl
395,1704.5887445887445,0.0016286644951140066,2.7762031670826457,dash
387,1794.5064935064936,0.0015408320493066256,2.7650331178836574,deriv
267,2572.482517482517,0.0010741138560687433,2.7631391165225745,transform
384,1794.5064935064936,0.0015384615384615385,2.760779220779221,depth
265,2572.482517482517,0.001072961373390558,2.7601743749812413,equival
287,2426.059288537549,0.0011376564277588168,2.7600219437287246,specul-execut-limit
266,2572.482517482517,0.0010718113612004287,2.7572159887272423,cdfgwithout
408,1639.7741046831954,0.0016778523489932886,2.751298833361066,pentagon
268,2572.482517482517,0.0010683760683760685,2.7483787579941423,convent
409,1639.7741046831954,0.0016750418760469012,2.7466902926016674,node-control
410,1639.7741046831954,0.001669449081803005,2.7375193734277055,decis
276,2490.577441077441,0.0010319917440660474,2.570255357149062,solv
310,2266.213438735177,0.0011235955056179776,2.546307234533907,conserv
309,2266.213438735177,0.001122334455667789,2.5434494261898735,keep
308,2266.213438735177,0.0011198208286674132,2.537753010901654,tree
284,2436.8939393939395,0.0010224948875255625,2.491711594472331,code-motion-simultan
285,2436.8939393939395,0.0010214504596527069,2.489166434518835,classic
294,2338.2937062937062,0.0010626992561105207,2.484902982246234,specul-execut-support
433,1120.1939393939394,0.002004008016032064,2.2448776340559906,code-motion-earli
412,1634.2797202797206,0.001364256480218281,2.2295766988809285,cons
